user_id,course_index,course_name,match_type,rating
62,1764,Aspectos b�sicos de la planificaci�n y la gesti�n de proyectos,low,2.64
62,3225,Google Cloud Platform Fundamentals: Core Infrastructure,random,2.54
63,1713,Geo-Visualization in Python,high,4.11
63,2075,Impact from Digital Transformation: Full course,high,4.06
63,2025,Python Data Visualization,high,3.95
63,871,Python Geospatial Data Analysis,high,4.32
63,1255,Data Visualization with Python,high,3.97
63,1744,Data Collection and Processing with Python,high,4.41
63,220,Data Analysis Using Pyspark,high,4.28
63,2709,The Worldview of Thomas Berry:  The Flourishing of the Earth Community,low,2.16
63,348,"Anticipating Your Next Battle, in Business and Beyond",random,2.36
64,2680,Introduction to Accessible Web Development,high,4.07
64,3381,Applied Data Science Capstone,high,4.6
64,1726,Introduction to Search Engine Optimization,high,4.5
64,554,Create Interactive Dashboards with Streamlit and Python,high,3.91
64,2076,Basic Recommender Systems,high,4.34
64,2537,Introduction to HTML5,high,4.6
64,2764,Music's Big Bang: The Genesis of Rock 'n' Roll,low,1.3
64,1272,Predict Gas Guzzlers using a Neural Net Model on the MPG Data Set,random,3.38
65,2802,Introduction to Unit Testing in Jest - The Fundamentals,high,4.03
65,603,Professionalism in an era of change,low,2.64
65,100,Teaching Tips for Tricky English Grammar,random,2.47
65,189,Genomics for Law,random,1.74
65,1003,Statistics for International Business,random,1.86
65,1947,Digitalisation in Space Research,random,3.03
65,2504,Teaching the Violin and Viola: Creating a Healthy Foundation,random,3.18
66,1807,Create a Financial Statement using Google Sheets,high,3.94
66,1563,Java Arrays and Loops,high,4.56
66,2515,Data Visualization with Python,high,3.64
66,2393,Bacteria and Chronic Infections,low,2.26
66,796,Simple Recurrent Neural Network with Keras,random,2.15
67,3238,Digital Thread: Components,high,4.04
67,1290,Assessment in Higher Education: Professional Development for Teachers,high,4.32
67,789,CAM and Design Manufacturing for Mechanical Engineers with Autodesk Fusion 360,high,3.96
67,593,Autism Spectrum Disorder,high,4.15
67,2085,Research for Impact,high,4.7
67,2404,How To Teach Us,high,4.07
67,86,"Introduction to CAD, CAM, and Practical CNC Machining",high,4.63
67,2757,Introduction to Mechanical Engineering Design and Manufacturing with Fusion 360,high,3.85
67,3183,Getting Started with Google Kubernetes Engine,low,2.62
67,437,Weight Management: Beyond Balancing Calories,random,4.01
68,1312,Foundations for Global Health Responders,high,3.31
68,404,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",high,3.98
68,1795,Sustainable Development in the 21st Century with Ban Ki-moon,high,4.53
68,1655,Introduction to the Orbital Perspective,high,4.22
68,1449,Climate Adaptation in Africa,high,4.45
68,2949,"The Sustainable Development Goals � A global, transdisciplinary vision for the future",high,4.06
68,286,Challenges of Agribusiness Management,high,4.33
68,2083,Setting the Stage for Success: An Eye on Safety Culture and Teamwork (Patient Safety II),high,4.24
68,1025,Multiple Linear Regression with scikit-learn,low,3.0
68,499,Create Power-Ups and Obstacles with C# in Unity,random,3.18
69,339,On Strategy : What Managers Can Learn from Philosophy - PART 1,high,4.44
69,1680,Agile Analytics,high,4.14
69,1862,Information Security: Context and Introduction,high,4.1
69,1075,The Business of Product Management I,high,4.13
69,1103,Digital Product Management: Modern Fundamentals,high,4.46
69,579,Acing the Product Management Interview,high,4.13
69,1034,Introduction to Software Product Management,high,4.42
69,2545,Brand and Product Management,high,5.0
69,3227,Cybersecurity and Its Ten Domains,high,4.65
69,1834,Exploratory Data Analysis for Machine Learning,low,2.1
69,653,Business Model Innovation,random,3.84
70,1962,The Business of Cybersecurity Capstone,high,4.14
70,1355,Financial Risk Management with R,high,3.48
70,1114,"Time to Reorganize! Understand Organizations, Act, and Build a Meaningful World.",high,3.9
70,2927,Operating Systems and You: Becoming a Power User,high,3.55
70,3265,"Information Systems Auditing, Controls and Assurance",high,4.16
70,2300,Fundamentals of Project Planning and Management,high,4.31
70,2166,Portfolio and Risk Management,high,4.97
70,3257,IT Project Management,high,4.43
70,2941,Corporate Finance II: Financing Investments and Managing Risk,high,4.21
70,1815,Managing Your Health: The Role of Physical Therapy and Exercise,low,2.8
70,317,Building Custom Regional Reports with Google Analytics,random,1.45
71,1838,The Talmud: A Methodological Introduction,high,4.39
71,1929,Developing a Systems Mindset,high,4.61
71,2120,Introduction to API Testing using JMeter Tool,high,3.71
71,1986,Singing Popular Music,high,4.76
71,3210,Constitutional Struggles in the Muslim World,high,4.44
71,591,Python Basics: Create a Guessing Number Game from Scratch,high,4.13
71,571,I/O-efficient algorithms,low,2.68
71,619,Water Supply and Sanitation Policy in Developing Countries Part 2: Developing Effective Interventions,random,4.59
72,1568,Evolution Today,low,2.41
72,2843,How to Design a Space-Saving Table Using SketchUp,random,3.17
72,625,Stalin and Stalinism in Russian History,random,2.68
72,2894,Project Management Project,random,2.41
72,876,Building Smart Business Assistants with IBM Watson,random,3.58
72,263,Survival Analysis in R for Public Health,random,2.4
72,1700,Cybersecurity Policy for Water and Electricity Infrastructures,random,3.05
73,1103,Digital Product Management: Modern Fundamentals,high,4.11
73,1604,"Health Systems Development: Health systems, Policy and Research",high,4.49
73,1285,Accessibility to the Scenic Arts,high,4.43
73,1263,Privacy in Europe,high,4.72
73,404,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",high,4.1
73,931,Product Development: Customer Journey Mapping with Miro,high,4.19
73,2861,Writing and Editing: Drafting,high,3.91
73,1167,MOOC: How to make a MOOC?,high,4.12
73,3179,Diversity and inclusion in the workplace,low,2.53
73,2399,Inferential Statistics,random,3.53
74,2574,Learn to Speak Korean 1,high,3.93
74,1482,Writing Skills for Engineering Leaders,high,4.65
74,1966,"Building Test Automation Framework - Selenium, C# & NUnit",low,3.11
74,24,Multiple Regression Analysis in Public Health,random,3.29
75,1490,Core Interaction Programming,high,5.0
75,1608,Making Your First Virtual Reality Game,high,3.99
75,292,VR and 360 Video Production,high,3.8
75,2207,Introduction to Ordinary Differential Equations,low,1.23
75,3065,The History of Modern Israel -  Part II: Challenges of Israel as a sovereign state,random,4.05
75,3013,Internet of Things Capstone: Build a Mobile Surveillance System,random,3.46
75,2240,Big History - From the Big Bang until Today,random,2.96
75,3280,English for Effective  Business Writing,random,3.2
75,2474,The Importance of Listening,random,2.21
76,705,Political Economy of Institutions and Development,high,5.0
76,487,Teaching Character and Creating Positive Classrooms,high,4.35
76,853,"Be a Leader, Develop a Leader",high,4.34
76,1788,Electronic Music Performance Techniques,low,2.74
76,1993,Think Again II: How to Reason Deductively,random,3.34
76,118,"Risk, Return & Valuation",random,3.16
76,1595,Lesson | Business English Skills: How to Write Effective Openings and Closings to Emails,random,2.45
77,3014,Create a Simple Project Timeline in Google Sheets,high,4.49
77,3337,Leadership in 21st Century Organizations,high,5.0
77,3227,Cybersecurity and Its Ten Domains,high,4.84
77,1862,Information Security: Context and Introduction,high,4.94
77,3155,Introduction to Relational Database and SQL,high,4.1
77,1168,Managing Data Analysis,high,3.9
77,1962,The Business of Cybersecurity Capstone,high,4.25
77,523,Writing in First Person Point of View,low,2.33
77,2552,"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",random,3.77
78,193,Data Science in Stratified Healthcare and Precision Medicine,high,3.62
78,3019,Azure Infrastructure Fundamentals,high,4.91
78,1417,Natural Language Processing with Attention Models,high,4.24
78,2016,Getting Started with AI using IBM Watson,high,4.13
78,2489,Deep Learning Inference with Azure ML Studio,high,3.9
78,2058,Custom Prediction Routine on Google AI Platform,high,3.64
78,3037,TensorFlow Serving with Docker for Model Deployment,high,4.63
78,232,Deploy Models with TensorFlow Serving and Flask,high,4.33
78,2660,Perform Sentiment Analysis with scikit-learn,high,3.78
78,1747,Predictive Modelling with Azure Machine Learning Studio,high,3.78
78,1900,Modern JavaScript: ES6 Basics,low,2.1
78,746,Innovating in a Digital World,random,4.17
79,1736,R Programming,high,4.2
79,2153,"Problem Solving, Python Programming, and Video Games",high,3.7
79,1347,Blockchain: Foundations and Use Cases,low,2.15
79,866,Machine Learning Algorithms: Supervised Learning Tip to Tail,random,2.81
80,1199,Tweet Emotion Recognition with TensorFlow,high,3.22
80,1210,Neural Style Transfer with TensorFlow,high,4.28
80,2724,Machine Learning for Accounting with Python,high,4.21
80,1479,Basic Sentiment Analysis with TensorFlow,high,4.58
80,1069,Project: Writing a Research Paper,high,5.0
80,3294,Fake News Detection with Machine Learning,high,4.75
80,1583,Image Noise Reduction with Auto-encoders using TensorFlow,high,4.19
80,992,COVID19 Data Visualization Using Python,high,3.86
80,394,Classify Radio Signals from Space using Keras,high,5.0
80,1958,Introduction to Galois Theory,low,2.34
80,79,Epigenetic Control of Gene Expression,random,3.01
81,850,How Computers Work,high,4.29
81,2830,Create Your First Automation Script Using Selenium and Java,high,4.38
81,919,Enterprise System Management and Security,low,2.21
81,2664,Competitive Strategy and Organization Design Project,random,2.6
81,281,iOS Project: Transreality Game,random,2.62
81,3202,Ruby on Rails: An Introduction,random,2.98
81,2671,Global Financing Solutions  (by EDHEC and Soci�t� G�n�rale),random,2.62
81,164,Career Planning:  A Pathway to Employment,random,2.5
81,3092,Introduction to User Experience Principles and Processes,random,3.07
81,127,Security and Privacy for Big Data - Part 1,random,2.82
81,1014,Business English: Making Presentations,random,4.05
81,816,Industrial IoT on Google Cloud Platform,random,1.14
82,1286,Innovating with the Business Model Canvas,high,4.74
82,981,Image Processing with Python,high,4.8
82,520,Tableau Public for Project Management and Beyond,low,1.06
82,1942,The Arts and Science of Relationships: Understanding Human Needs,random,2.76
83,3252,Public Health in Humanitarian Crises 2,high,4.15
83,934,CSS Animated Components with ReactJS,high,3.74
83,2581,Public Health in Humanitarian Crises 1,high,3.99
83,2869,Applied Social Network Analysis in Python,low,1.63
83,1050,Strategy and Sustainability,random,4.23
84,1408,Architecting with Google Kubernetes Engine: Foundations,high,4.67
84,3225,Google Cloud Platform Fundamentals: Core Infrastructure,high,4.81
84,781,Architecting with Google Kubernetes Engine: Workloads,high,4.59
84,3183,Getting Started with Google Kubernetes Engine,high,3.85
84,3407,Architecting with Google Kubernetes Engine: Production,high,4.09
84,3095,Teaching Impacts of Technology: Relationships,high,4.5
84,2372,Internet of Things: Multimedia Technologies,low,1.57
84,105,Introduction to Genomic Technologies,random,3.5
84,1278,"UX Research at Scale: Surveys, Analytics, Online Testing",random,2.83
85,857,Introduction to OpenCL on FPGAs,high,4.15
85,531,Cybersecurity and the Internet of Things,high,4.58
85,194,International Cyber Conflicts,high,4.48
85,2395,Cybersecurity Policy for Aviation and Internet Infrastructures,high,4.16
85,154,"Internet History, Technology, and Security",high,4.76
85,792,Internet Giants: The Law and Economics of Media Platforms,high,3.87
85,495,Cybersecurity and Mobility,high,4.55
85,2934,Designing data-intensive applications,high,4.54
85,3272,Image Data Augmentation with Keras,low,2.11
85,2324,Service Transformed: Lessons in U.S. Veteran Centered Care,random,3.23
86,2101,Creative Problem Solving,high,3.8
86,3127,Introduction to Satellite Communications,high,4.67
86,2711,Building Stock Returns Heatmap with Tableau,low,2.19
86,1517,An Introduction to Global Health,random,2.63
87,542,Improving Your Statistical Questions,high,4.72
87,51,"Managing Asthma, Allergies, Diabetes, and Seizures in School",low,1.88
87,1722,The Bilingual Brain,random,2.01
87,3370,"RPA Lifecycle: Introduction, Discovery and Design",random,1.91
87,2009,FIFA20 Data Exploration using Python,random,3.42
88,1775,Hardware Security,low,1.53
88,1483,General Chemistry: Concept Development and Application,random,4.23
88,2604,Philosophy and the Sciences: Introduction to the Philosophy of Physical Sciences,random,1.54
88,3395,Pixel Art for Video Games,random,4.19
88,1884,The Search for Great Ideas: Harnessing creativity to empower innovation.,random,3.15
89,2468,Machine Learning:  Predict Poisonous Mushrooms using a Random Forest Model and the FFTrees Package in R,high,4.26
89,736,Predict Ideal Diamonds over Good Diamonds using a Random Forest using R,high,4.08
89,3113,iOS App Store & In-App Purchases,high,4.46
89,2524,Social Computing,low,2.28
89,3314,HTML and CSS: Building a Single-Page Website,random,3.77
89,2205,Moving to the Cloud,random,3.08
90,3259,Creating an AWS EC2 Autoscaling Group using Load Balancer,high,4.36
90,1908,Burgos: Deciphering Secrets of Medieval Spain,high,4.15
90,2130,The Cosmopolitan Medieval Arabic World,high,4.28
90,470,Intellectual Change in Early China: Warring States and Han,high,4.42
90,1006,Client Needs and Software Requirements,low,1.27
90,3407,Architecting with Google Kubernetes Engine: Production,random,2.06
90,354,Data Science Math Skills,random,3.52
90,1144,Job Success: Get Hired or Promoted in 3 Steps,random,3.12
90,1848,Uncover the Survey Data Story with Charts in Google Sheets,random,2.87
90,999,Google Cloud Platform Fundamentals for AWS Professionals,random,3.01
